wavelength,flux
3832.877612537322,1350411.4665871537
3832.930470435292,1920142.1724337705
3832.983328333262,1874475.1461566887
3833.036186231232,1685909.4053213825
3833.0890441292017,1489868.6570339785
3833.141902027172,1334434.065958088
3833.1947599251416,1151952.9462198347
3833.247617823112,987798.5006610116
3833.3004757210815,795650.9575913359
3833.3533336190517,486112.958824157
3833.406191517022,242587.89513257437
3833.4590494149916,365475.03889895335
3833.5119073129617,682110.32205269
3833.5647652109315,917619.9475317749
3833.6176231089016,1076577.9040627084
3833.6704810068713,1243026.3088458604
3833.7233389048415,1440588.5165020654
3833.7761968028117,1642709.749299413
3833.8290547007814,1827675.1075480224
3833.8819125987516,1963811.390688958
3833.9347704967213,1441098.1013274111
3833.9876283946915,879906.9560276724
3834.040486292661,1494370.3455335274
3834.0933441906313,1908607.4745425791
3834.146202088601,1606901.2792819757
3834.1990599865712,1973713.675233648
3834.2519178845414,2373379.0338389515
3834.304775782511,2053251.6579673928
3834.3576336804813,1241624.707509946
3834.410491578451,968564.9896717271
3834.463349476421,1965016.567342626
3834.516207374391,2496199.6040271786
3834.569065272361,2474619.334089667
3834.6219231703312,2542480.0327376015
3834.674781068301,2501432.574826345
3834.727638966271,2450162.7752506463
3834.780496864241,2411721.719454163
3834.833354762211,2272278.738771456
3834.8862126601807,1784859.390524477
3834.939070558151,1259665.2608394271
3834.9919284561206,1474509.4841650215
3835.044786354091,1794617.0509527016
3835.097644252061,1630913.3536483988
3835.1505021500307,1349865.4367987763
3835.203360048001,947603.9218405737
3835.2562179459705,468355.10776605597
3835.3090758439407,205985.57349718217
3835.3619337419104,461946.343466138
3835.4147916398806,707493.0335663558
3835.4676495378503,877047.7772272856
3835.5205074358205,1091006.6344963515
3835.5733653337907,1425270.664778099
3835.6262232317604,1819862.9549400096
3835.6790811297305,1895878.9074435942
3835.7319390277003,1987878.3378109315
3835.7847969256704,1919647.2234988587
3835.83765482364,1882018.0959806258
3835.8905127216103,1952024.8107930939
3835.9433706195805,1931230.5870917162
3835.99622851755,1893987.6247291227
3836.0490864155204,1806789.5916326
3836.10194431349,1725070.3387979385
3836.1548022114603,1641524.703454262
3836.20766010943,1468386.4248119667
3836.2605180074,1271476.47015855
3836.31337590537,1135957.2966560838
3836.36623380334,1042217.9959753731
3836.41909170131,951412.4012079033
3836.47194959928,912200.6573677019
3836.52480749725,964662.2320124042
3836.57766539522,1046881.3477780167
3836.63052329319,1171874.6667759214
3836.6833811911597,1358920.2188849451
3836.73623908913,1528850.1967629422
3836.7890969871,1643650.4091937658
3836.8419548850698,1745879.9400379192
3836.89481278304,1852770.0133522202
3836.9476706810096,1929748.3298444045
3837.00052857898,1896816.370095891
3837.0533864769495,1243196.2783814466
3837.1062443749197,954039.0757211482
3837.1591022728894,1745725.7344312489
3837.2119601708596,2207626.8398616365
3837.2648180688298,2243213.5111397314
3837.3176759667995,2210420.51373808
3837.3705338647696,1493874.9708876275
3837.4233917627394,916078.7402633738
3837.4762496607095,1692646.6040005647
3837.5291075586792,2151329.828496488
3837.5819654566494,1895497.8684426665
3837.634823354619,2035885.9556688557
3837.6876812525893,2353103.328781489
3837.7405391505595,2223281.4223798392
3837.793397048529,1505979.5635370708
3837.8462549464994,1732380.8411561917
3837.899112844469,2534652.4714939822
3837.9519707424392,2414542.4422613126
3838.004828640409,2331925.9917353936
3838.057686538379,2482941.032043182
3838.1105444363493,1935341.1916677859
3838.163402334319,1303004.1452563852
3838.216260232289,1928743.0331540685
3838.269118130259,2491719.7302873195
3838.321976028229,2489204.0873146267
3838.374833926199,2496115.8037395384
3838.427691824169,2456171.7673418503
3838.4805497221387,2382706.0041540773
3838.533407620109,2333983.596014167
3838.586265518079,2305905.4561676737
3838.6391234160487,2158285.775064407
3838.691981314019,1952926.8428369346
3838.7448392119886,1850294.3641445132
3838.797697109959,1840207.6905196505
3838.8505550079285,1732868.0369759554
3838.9034129058987,1524683.861583575
3838.956270803869,1369574.0175692118
3839.0091287018386,1278310.6762361962
3839.0619865998087,1162019.3507306038
3839.1148444977784,1028264.642683609
3839.1677023957486,916235.7853111423
3839.2205602937183,793371.8357144495
3839.2734181916885,529301.4616502105
3839.326276089658,252963.42392509163
3839.3791339876284,268119.8679142466
3839.4319918855986,540189.1838967961
3839.4848497835683,798449.2335476485
3839.5377076815384,917822.3594775408
3839.590565579508,1035256.6275947276
3839.6434234774783,1181855.9067622987
3839.696281375448,1331200.9969252779
3839.749139273418,1461478.1167052968
3839.8019971713884,1548260.1349314915
3839.854855069358,1686539.8737714677
3839.9077129673283,1919298.9148919797
3839.960570865298,2094506.26345368
3840.013428763268,2088918.8717059318
3840.066286661238,2071070.4621500026
3840.119144559208,2261287.0973836854
3840.1720024571778,2360429.9568287455
3840.224860355148,2278502.6621121
3840.277718253118,2326392.3791048974
3840.330576151088,2267042.4363434333
3840.383434049058,1364701.3760077215
3840.4362919470277,815322.210600138
3840.489149844998,1894059.0023694262
3840.5420077429676,2634730.3110176832
3840.5948656409378,2601558.026852851
3840.6477235389075,2837229.92649191
3840.7005814368777,2934898.331255075
3840.753439334848,2954232.6516865436
3840.8062972328175,2561745.5238256184
3840.8591551307877,1743845.316735419
3840.9120130287574,1936899.055970708
3840.9648709267276,2689872.435224456
3841.0177288246973,2842382.622849968
3841.0705867226675,2784516.3310288806
3841.1234446206377,2587372.5219201404
3841.1763025186074,2306622.915811248
3841.2291604165775,2019786.1418479236
3841.2820183145473,1712730.8047898137
3841.3348762125174,1421946.058878074
3841.387734110487,1085776.8539697337
3841.4405920084573,557929.1789008715
3841.493449906427,244847.02386961257
3841.546307804397,524694.796242269
3841.5991657023674,1082364.814390753
3841.652023600337,1604927.303880622
3841.7048814983073,2013340.1049579175
3841.757739396277,2222080.852652716
3841.810597294247,1898037.7237490106
3841.863455192217,1587828.1081995596
3841.916313090187,1630558.9145956237
3841.969170988157,1288673.1118958192
3842.022028886127,720566.2933358916
3842.074886784097,313024.10101637
3842.127744682067,464936.13552434876
3842.180602580037,1027419.9171328833
3842.2334604780067,1619847.310658397
3842.286318375977,1903794.450188062
3842.3391762739466,1658945.4405527767
3842.3920341719167,2026205.3016982214
3842.444892069887,2907225.948981422
3842.4977499678566,2922244.383807428
3842.550607865827,2848515.9946726193
3842.6034657637965,3143503.5932248845
3842.6563236617667,3253460.0074698976
3842.7091815597364,3228867.7213455914
3842.7620394577066,3109000.990241231
3842.8148973556763,2961789.825782839
3842.8677552536465,3047890.7188533465
3842.9206131516166,3205748.1309323898
3842.9734710495864,2708731.5612535765
3843.0263289475565,1434799.5209333743
3843.0791868455262,1857479.4265288669
